GEOID,variable,est_2009,est_2010,est_2011,est_2012,est_2013,est_2014,est_2015,est_2016,est_2017,est_2018,est_2019,borough,PUMA
3603809,occupied_renter_1.01_1.5,2532,2331,3168,2395,2167,1892,2616,2496,2636,1942,1898,Manhattan,3809
3603809,occupied_renter_1.51_2,1434,2138,2350,1013,1626,1302,2750,2389,2625,1179,2597,Manhattan,3809
3603809,occupied_renter_2plus,740,135,647,520,420,276,84,394,812,188,635,Manhattan,3809
3603809,occupied_total,70046,70395,70613,71036,67325,73578,NA,NA,71429,NA,79192,Manhattan,3809
3603809,occupied_owner,9395,9584,7504,8864,8462,8927,NA,NA,8333,NA,8514,Manhattan,3809
3603809,occupied_renter,60651,60811,63109,62172,58863,64651,NA,NA,63096,NA,70678,Manhattan,3809
3603809,heating_total,70046,70395,70613,71036,67325,73578,73463,76131,71429,70671,79192,Manhattan,3809
3603809,heating_gas,29152,29479,30840,32277,32049,26387,30462,25577,22715,23781,27277,Manhattan,3809
3603809,heating_bottled,545,984,723,858,1089,1378,1050,1234,1631,1641,1518,Manhattan,3809
3603809,heating_elect,11545,14411,14764,15294,13098,13449,17036,30627,32048,34133,36738,Manhattan,3809
3603809,heating_fuel_oil,21111,22312,21741,20002,15804,28629,20661,14486,11325,7519,10926,Manhattan,3809
3603809,heating_coal,0,0,0,36,82,0,0,87,0,0,0,Manhattan,3809
3603809,heating_wood,0,0,0,0,0,0,0,0,77,0,0,Manhattan,3809
3603809,heating_solar,0,144,0,0,0,98,0,0,0,0,0,Manhattan,3809
3603809,heating_other,2244,1417,991,1513,3390,2434,2622,2036,1178,1511,1044,Manhattan,3809
3603809,heating_none,5449,1648,1554,1056,1813,1203,1632,2084,2455,2086,1689,Manhattan,3809
3603809,med_grossrent,867,921,878,1055,952,1018,1077,1050,1117,1140,1049,Manhattan,3809
3603809,med_value,602400,646300,597300,575600,610600,720100,672600,639200,765500,699500,790100,Manhattan,3809
3603810,med_age,36,34.5,33.9,33.7,34.2,35.4,35.4,35.4,37.3,35.9,35.8,Manhattan,3810
3603810,population,140133,144944,146491,147935,159732,159903,153302,152813,148982,151979,164514,Manhattan,3810
3603810,poverty_total,132620,142836,139479,139558,152033,152923,146171,145603,142170,145151,157460,Manhattan,3810
3603810,poverty,10464,14107,10433,10290,11854,12176,10767,11662,12578,9616,9632,Manhattan,3810
3603810,hhincome,101794,102119,119866,102874,125311,120190,122152,137210,144878,148152,162092,Manhattan,3810
3603810,occupied_owner_0.5less,14197,12325,13084,14218,12368,15448,15567,12277,12992,13921,15860,Manhattan,3810
3603810,occupied_owner_0.51_1,7238,6077,7175,5975,7969,8128,8191,7373,7825,8151,8145,Manhattan,3810
3603810,occupied_owner_1.01_1.5,82,412,133,523,737,470,831,588,683,968,1034,Manhattan,3810
3603810,occupied_owner_1.51_2,79,281,69,368,606,882,392,214,422,792,571,Manhattan,3810
3603810,occupied_owner_2plus,0,91,0,99,260,0,0,86,49,0,192,Manhattan,3810
3603810,occupied_renter_0.5less,31459,29997,30698,26425,30596,27762,24750,24715,21336,23654,26911,Manhattan,3810
3603810,occupied_renter_0.51_1,20252,22862,22413,25636,23306,28074,23430,24358,23899,25578,25600,Manhattan,3810
3603810,occupied_renter_1.01_1.5,627,1339,635,701,755,1527,620,1762,2013,648,646,Manhattan,3810
3603810,occupied_renter_1.51_2,950,2499,1339,1582,1135,1664,2058,1635,1722,1531,2802,Manhattan,3810
3603810,occupied_renter_2plus,0,0,243,71,69,21,375,270,728,84,0,Manhattan,3810
3603810,occupied_total,74884,75883,75789,75598,77801,83976,76214,73278,71669,75327,81761,Manhattan,3810
3603810,occupied_owner,21596,19186,20461,21183,21940,24928,24981,20538,21971,23832,25802,Manhattan,3810
3603810,occupied_renter,53288,56697,55328,54415,55861,59048,51233,52740,49698,51495,55959,Manhattan,3810
3603810,heating_total,74884,75883,75789,75598,77801,83976,76214,73278,71669,75327,81761,Manhattan,3810
3603810,heating_gas,29519,28551,26127,30241,32679,32090,32009,30010,29817,32310,36496,Manhattan,3810
3603810,heating_bottled,1225,1230,2002,497,896,2029,1018,1256,1119,2498,1120,Manhattan,3810
3603810,heating_elect,18566,22003,22489,26264,20288,27401,22100,25598,24245,25944,30834,Manhattan,3810
3603810,heating_fuel_oil,21523,21229,22558,15155,17811,17771,16492,12485,12001,9205,9530,Manhattan,3810
3603810,heating_coal,0,68,0,0,0,0,0,70,0,0,86,Manhattan,3810
3603810,heating_wood,0,0,0,0,113,0,0,0,136,0,83,Manhattan,3810
3603810,heating_solar,110,253,0,71,0,0,74,172,126,0,35,Manhattan,3810
3603810,heating_other,1125,1366,1658,1593,3652,2402,2649,1858,1992,2485,1185,Manhattan,3810
3603810,heating_none,2816,1183,955,1777,2362,2283,1872,1829,2233,2885,2392,Manhattan,3810
3603810,med_grossrent,2001,2001,2001,2001,2001,2001,2653,2534,2559,2642,2788,Manhattan,3810
3603810,med_value,1000001,1000001,950400,1000001,1000001,1000001,1125600,1360600,1224600,1440600,1458000,Manhattan,3810
3603901,med_age,40.2,39.6,40.4,41.6,41.5,41,41.7,43.3,42.7,43.1,41,Staten Island,3901
3603901,population,162071,164809,171798,163106,158670,170741,167640,158257,159060,163600,161358,Staten Island,3901
3603901,poverty_total,161197,163118,170731,162700,158025,170267,167454,157833,158465,163284,161070,Staten Island,3901
3603901,poverty,6999,11433,9117,10623,10851,17504,12168,9296,10438,12160,6580,Staten Island,3901
3603901,hhincome,76958,81674,81322,82062,85165,82718,81208,90031,96796,86885,108025,Staten Island,3901
3603901,occupied_owner_0.5less,NA,32109,NA,29479,31938,31055,32109,32957,NA,31266,28860,Staten Island,3901
3603901,occupied_owner_0.51_1,NA,13381,NA,14480,13006,15073,17270,13520,NA,16340,14363,Staten Island,3901
3603901,occupied_owner_1.01_1.5,NA,181,NA,187,244,413,489,661,NA,1024,349,Staten Island,3901
3603901,occupied_owner_1.51_2,NA,216,NA,0,140,39,35,96,NA,171,205,Staten Island,3901
3603901,occupied_owner_2plus,NA,132,NA,0,0,114,0,0,NA,0,0,Staten Island,3901
3603901,occupied_renter_0.5less,NA,6576,NA,6714,8152,5534,5630,5122,NA,6342,7035,Staten Island,3901
3603901,occupied_renter_0.51_1,NA,4657,NA,4865,3730,4523,4290,5080,NA,3930,4801,Staten Island,3901
3603901,occupied_renter_1.01_1.5,NA,618,NA,76,59,794,233,0,NA,243,138,Staten Island,3901
3603901,occupied_renter_1.51_2,NA,0,NA,421,300,0,203,298,NA,67,400,Staten Island,3901
3603901,occupied_renter_2plus,NA,0,NA,0,0,113,71,0,NA,93,0,Staten Island,3901
3603901,occupied_total,55906,NA,57786,56222,NA,57658,60330,57734,55708,59476,NA,Staten Island,3901
3603901,occupied_owner,45895,NA,47185,44146,NA,46694,49903,47234,46169,48801,NA,Staten Island,3901
3603901,occupied_renter,10011,NA,10601,12076,NA,10964,10427,10500,9539,10675,NA,Staten Island,3901
3603901,heating_total,NA,NA,NA,NA,NA,NA,NA,NA,55708,NA,NA,Staten Island,3901
3603901,heating_gas,NA,NA,NA,NA,NA,NA,NA,NA,50847,NA,NA,Staten Island,3901
3603901,heating_bottled,NA,NA,NA,NA,NA,NA,NA,NA,770,NA,NA,Staten Island,3901
3603901,heating_elect,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,Staten Island,3901
3603901,heating_fuel_oil,NA,NA,NA,NA,NA,NA,NA,NA,1839,NA,NA,Staten Island,3901
3603901,heating_coal,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Staten Island,3901
3603901,heating_wood,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Staten Island,3901
3603901,heating_solar,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,Staten Island,3901
3603901,heating_other,NA,NA,NA,NA,NA,NA,NA,NA,266,NA,NA,Staten Island,3901
3603901,heating_none,NA,NA,NA,NA,NA,NA,NA,NA,126,NA,NA,Staten Island,3901
3603901,med_grossrent,1215,1233,1156,1229,1237,1236,1177,1235,1386,1397,1400,Staten Island,3901
3603901,med_value,477000,482900,468800,474000,478800,490600,488300,538800,559800,596200,626800,Staten Island,3901
3603902,med_age,39.9,41.8,43,40.7,41.8,43.4,42.1,39.1,39.9,40.4,43.2,Staten Island,3902
3603902,population,150278,132502,125257,131923,136769,126200,136638,142815,143766,137973,138590,Staten Island,3902
3603902,poverty_total,146437,130131,123974,130098,134547,123864,134433,140384,141400,135708,136579,Staten Island,3902
3603902,poverty,16600,12643,9542,9456,16957,11213,18773,16822,14355,12683,9829,Staten Island,3902
3603902,hhincome,70007,68736,71058,71297,68661,71459,73874,82153,81487,90382,82089,Staten Island,3902
3603902,occupied_owner_0.5less,24098,22333,23120,21333,22836,22282,20863,21912,20554,18807,21208,Staten Island,3902
3603902,occupied_owner_0.51_1,10839,10457,9468,10900,10327,7820,11671,11783,12957,13002,11080,Staten Island,3902
3603902,occupied_owner_1.01_1.5,506,443,454,522,452,465,299,1165,807,1241,689,Staten Island,3902
3603902,occupied_owner_1.51_2,0,70,59,200,31,41,95,154,131,309,198,Staten Island,3902
3603902,occupied_owner_2plus,218,31,0,45,0,68,69,71,0,0,82,Staten Island,3902
3603902,occupied_renter_0.5less,7709,6182,7393,7842,7789,7470,7647,6161,6891,7589,7943,Staten Island,3902
3603902,occupied_renter_0.51_1,5324,6261,5201,5145,5935,6047,5851,4914,5417,4298,5111,Staten Island,3902
3603902,occupied_renter_1.01_1.5,775,417,474,180,721,941,956,864,1267,667,392,Staten Island,3902
3603902,occupied_renter_1.51_2,0,251,0,0,291,132,591,191,322,0,555,Staten Island,3902
3603902,occupied_renter_2plus,0,0,258,0,155,0,149,237,117,735,0,Staten Island,3902
3603902,occupied_total,49469,46445,46427,46167,48537,45266,48191,47452,48463,46648,47258,Staten Island,3902
3603902,occupied_owner,35661,33334,33101,33000,33646,30676,32997,35085,34449,33359,33257,Staten Island,3902
3603902,occupied_renter,13808,13111,13326,13167,14891,14590,15194,12367,14014,13289,14001,Staten Island,3902
3603902,heating_total,NA,NA,46427,46167,NA,45266,48191,47452,48463,46648,47258,Staten Island,3902
3603902,heating_gas,NA,NA,40988,41576,NA,40507,43291,41337,43525,41543,42308,Staten Island,3902
3603902,heating_bottled,NA,NA,406,554,NA,879,663,713,778,493,349,Staten Island,3902
3603902,heating_elect,NA,NA,1612,1990,NA,1786,1965,2489,2196,2725,2064,Staten Island,3902
3603902,heating_fuel_oil,NA,NA,3187,1537,NA,1665,1573,2327,1329,1282,1957,Staten Island,3902
3603902,heating_coal,NA,NA,0,0,NA,0,22,0,0,0,0,Staten Island,3902
3603902,heating_wood,NA,NA,70,51,NA,98,0,0,0,143,37,Staten Island,3902
3603902,heating_solar,NA,NA,0,0,NA,0,0,65,48,40,134,Staten Island,3902
3603902,heating_other,NA,NA,0,118,NA,187,363,418,195,236,0,Staten Island,3902
3603902,heating_none,NA,NA,164,341,NA,144,314,103,392,186,409,Staten Island,3902
3603902,med_grossrent,1144,1060,1108,1076,1271,1149,1308,1309,1414,1293,1373,Staten Island,3902
3603902,med_value,462700,466700,447700,437500,442300,431700,468200,488200,516400,576100,612000,Staten Island,3902
3603903,med_age,34.8,35.4,33.9,34.8,35.3,35.2,35.8,37.3,38.8,37.7,37.2,Staten Island,3903
3603903,population,179381,172052,173412,175699,177182,176338,170280,174943,176632,174606,176195,Staten Island,3903
3603903,poverty_total,175674,168973,169628,172557,173923,173589,166485,172260,173372,170465,173167,Staten Island,3903
3603903,poverty,30543,30277,35706,33949,31731,39038,36371,36121,30986,28898,22533,Staten Island,3903
3603903,hhincome,56161,59340,54206,56378,60721,57602,55884,65575,62870,73148,75180,Staten Island,3903
3603903,occupied_owner_0.5less,21395,20725,20698,20228,20945,21357,21366,21521,21460,20094,21301,Staten Island,3903
3603903,occupied_owner_0.51_1,11841,12757,9518,11665,12634,12426,9534,11322,12272,12060,9743,Staten Island,3903
3603903,occupied_owner_1.01_1.5,754,1173,758,846,435,1137,1303,558,445,1222,912,Staten Island,3903
3603903,occupied_owner_1.51_2,301,37,27,137,0,219,213,142,468,31,312,Staten Island,3903
3603903,occupied_owner_2plus,0,0,261,0,29,0,0,0,236,305,0,Staten Island,3903
3603903,occupied_renter_0.5less,15348,11012,12192,11295,12712,13525,11228,10999,13174,15008,17607,Staten Island,3903
3603903,occupied_renter_0.51_1,9791,10782,10769,14115,12492,10378,13349,11945,11266,10352,9853,Staten Island,3903
3603903,occupied_renter_1.01_1.5,1989,2354,2076,1542,1127,1756,1762,1839,1580,1627,1587,Staten Island,3903
3603903,occupied_renter_1.51_2,298,531,877,521,1122,868,81,426,876,413,843,Staten Island,3903
3603903,occupied_renter_2plus,205,130,396,730,27,381,105,351,42,205,730,Staten Island,3903
3603903,occupied_total,61922,59501,57572,61079,61523,62047,58941,59103,61819,61317,62888,Staten Island,3903
3603903,occupied_owner,34291,34692,31262,32876,34043,35139,32416,33543,34881,33712,32268,Staten Island,3903
3603903,occupied_renter,27631,24809,26310,28203,27480,26908,26525,25560,26938,27605,30620,Staten Island,3903
3603903,heating_total,61922,NA,57572,61079,61523,62047,58941,59103,61819,61317,62888,Staten Island,3903
3603903,heating_gas,50451,NA,47200,49914,48505,51150,49453,50353,52105,52580,53706,Staten Island,3903
3603903,heating_bottled,671,NA,577,934,821,699,739,771,1150,645,895,Staten Island,3903
3603903,heating_elect,1844,NA,2544,2214,2466,2527,2998,2044,2226,2817,2788,Staten Island,3903
3603903,heating_fuel_oil,8312,NA,6653,7559,7936,6864,4916,5090,5477,4527,4916,Staten Island,3903
3603903,heating_coal,49,NA,0,0,428,0,90,0,0,0,0,Staten Island,3903
3603903,heating_wood,124,NA,0,33,45,0,0,0,123,139,0,Staten Island,3903
3603903,heating_solar,0,NA,0,0,0,30,0,201,283,0,105,Staten Island,3903
3603903,heating_other,149,NA,318,189,240,162,263,116,301,242,212,Staten Island,3903
3603903,heating_none,322,NA,280,236,1082,615,482,528,154,367,266,Staten Island,3903
3603903,med_grossrent,1018,1138,1092,1074,1071,1113,1172,1219,1197,1239,1208,Staten Island,3903
3603903,med_value,402800,397200,375800,378600,361500,381900,393100,407200,437900,467900,497400,Staten Island,3903
3604001,med_age,30.9,31,31.2,32,31.1,31.6,32.3,31.7,32.7,31.4,33,Brooklyn,4001
3604001,population,139263,146253,144584,147300,156086,154713,167820,166361,152002,162381,151308,Brooklyn,4001
3604001,poverty_total,139216,146253,143887,147093,155681,154139,166834,166129,151529,161948,150722,Brooklyn,4001
3604001,poverty,44180,38744,45605,46351,40474,35552,38074,34661,35357,38395,30308,Brooklyn,4001
3604001,hhincome,39232,41878,47003,50298,52419,57818,67107,69690,76608,80658,98284,Brooklyn,4001
3604001,occupied_owner_0.5less,5255,6310,5618,6059,6308,5332,6217,5053,5619,4495,6166,Brooklyn,4001
3604001,occupied_owner_0.51_1,1868,3303,2852,3360,3144,4724,3847,2919,3923,4170,4809,Brooklyn,4001
3604001,occupied_owner_1.01_1.5,239,371,435,463,832,517,709,446,414,767,431,Brooklyn,4001
3604001,occupied_owner_1.51_2,265,170,94,238,64,212,225,385,65,624,0,Brooklyn,4001
3604001,occupied_owner_2plus,324,119,0,0,43,0,113,0,93,162,38,Brooklyn,4001
3604001,occupied_renter_0.5less,19807,24669,26223,25779,25236,26615,25405,27961,26317,23616,24609,Brooklyn,4001
3604001,occupied_renter_0.51_1,16574,17253,17963,19570,23311,20849,22029,23241,24213,26382,23502,Brooklyn,4001
3604001,occupied_renter_1.01_1.5,2384,3951,3167,3234,2210,2675,3308,3714,1902,2454,3180,Brooklyn,4001
3604001,occupied_renter_1.51_2,3868,1499,1959,1154,1649,1784,1606,1772,1402,1778,1609,Brooklyn,4001
3604001,occupied_renter_2plus,3609,247,324,186,284,282,664,546,267,213,169,Brooklyn,4001
3604001,occupied_total,54193,57892,58635,60043,63081,62990,64123,66037,64215,64661,64513,Brooklyn,4001
3604001,occupied_owner,7951,10273,8999,10120,10391,10785,11111,8803,10114,10218,11444,Brooklyn,4001
3604001,occupied_renter,46242,47619,49636,49923,52690,52205,53012,57234,54101,54443,53069,Brooklyn,4001
3604001,heating_total,54193,57892,58635,60043,63081,62990,64123,66037,64215,64661,64513,Brooklyn,4001
3604001,heating_gas,38900,40809,39198,41159,43265,44245,45546,47580,45885,43375,41918,Brooklyn,4001
3604001,heating_bottled,1673,1628,1321,1281,2060,1540,1097,1685,1762,1667,1746,Brooklyn,4001
3604001,heating_elect,1936,3770,4831,5485,7701,6992,8863,10186,10856,11783,15423,Brooklyn,4001
3604001,heating_fuel_oil,10404,10782,11962,10451,7721,8765,6862,4736,3950,5448,4027,Brooklyn,4001
3604001,heating_coal,75,64,0,64,0,0,0,86,0,77,0,Brooklyn,4001
3604001,heating_wood,192,151,31,185,175,0,0,0,0,0,0,Brooklyn,4001
3604001,heating_solar,0,0,0,0,0,0,72,0,0,0,0,Brooklyn,4001
3604001,heating_other,584,224,496,359,1141,470,301,284,646,878,583,Brooklyn,4001
3604001,heating_none,429,464,796,1059,1018,978,1382,1480,1116,1433,816,Brooklyn,4001
3604001,med_grossrent,1036,1062,1219,1299,1292,1589,1606,1740,1961,1854,2021,Brooklyn,4001
3604001,med_value,687000,624900,691500,686200,699800,691400,915100,968400,1005600,1109900,1000500,Brooklyn,4001
3604002,med_age,28.8,29.2,30.3,30.3,30.6,30.2,30.7,30.2,29.9,30.7,32.2,Brooklyn,4002
3604002,population,134869,140437,138763,143782,145795,137368,122010,139306,140474,121188,127550,Brooklyn,4002
3604002,poverty_total,133872,139824,137820,142769,145041,136158,121189,137974,139855,120678,126774,Brooklyn,4002
3604002,poverty,44887,39782,44391,47645,36307,36862,35267,39588,37926,28970,26226,Brooklyn,4002
3604002,hhincome,31780,37050,34142,35027,43354,40484,43193,48430,50656,53361,66275,Brooklyn,4002
3604002,occupied_owner_0.5less,2498,3601,2505,3255,2969,3042,3056,4452,3533,3271,2732,Brooklyn,4002
3604002,occupied_owner_0.51_1,1913,2635,2160,2118,2797,1744,1949,2071,2265,2654,3709,Brooklyn,4002
3604002,occupied_owner_1.01_1.5,0,544,577,681,413,204,181,474,144,306,469,Brooklyn,4002
3604002,occupied_owner_1.51_2,102,98,161,118,218,55,90,83,208,0,259,Brooklyn,4002
3604002,occupied_owner_2plus,0,40,0,180,0,153,0,0,0,112,0,Brooklyn,4002
3604002,occupied_renter_0.5less,13508,12592,15353,15144,14590,18212,16534,18262,17533,19252,19636,Brooklyn,4002
3604002,occupied_renter_0.51_1,16821,17467,18008,16915,17644,18835,16230,18586,20058,18602,18112,Brooklyn,4002
3604002,occupied_renter_1.01_1.5,4775,3636,3125,5160,5184,3824,2724,2281,2459,1881,2191,Brooklyn,4002
3604002,occupied_renter_1.51_2,1477,1379,872,1484,1339,844,1316,1133,1201,618,1606,Brooklyn,4002
3604002,occupied_renter_2plus,380,1414,559,548,649,667,463,367,375,168,256,Brooklyn,4002
3604002,occupied_total,41474,43406,43320,45603,45803,47580,42543,47709,47776,46864,48970,Brooklyn,4002
3604002,occupied_owner,4513,6918,5403,6352,6397,5198,5276,7080,6150,6343,7169,Brooklyn,4002
3604002,occupied_renter,36961,36488,37917,39251,39406,42382,37267,40629,41626,40521,41801,Brooklyn,4002
3604002,heating_total,41474,43406,43320,45603,45803,47580,42543,47709,47776,46864,48970,Brooklyn,4002
3604002,heating_gas,33513,33285,33111,33006,36447,39023,33902,37840,37725,35761,36909,Brooklyn,4002
3604002,heating_bottled,738,891,242,548,909,1116,725,913,1161,1383,1692,Brooklyn,4002
3604002,heating_elect,1713,1739,2129,3817,3067,3280,3071,4557,5704,5747,6500,Brooklyn,4002
3604002,heating_fuel_oil,5031,6589,7213,7676,4082,2975,3486,3040,2228,2578,2474,Brooklyn,4002
3604002,heating_coal,0,113,0,0,0,0,39,98,0,0,0,Brooklyn,4002
3604002,heating_wood,0,0,0,0,0,0,38,146,0,65,0,Brooklyn,4002
3604002,heating_solar,0,0,0,0,0,55,0,0,63,0,47,Brooklyn,4002
3604002,heating_other,245,566,321,212,685,602,529,510,179,328,394,Brooklyn,4002
3604002,heating_none,234,223,304,344,613,529,753,605,716,1002,954,Brooklyn,4002
3604002,med_grossrent,1041,1103,1153,1174,1223,1269,1303,1405,1437,1592,1707,Brooklyn,4002
3604002,med_value,493400,502900,452100,457900,462800,529200,666400,685500,649300,819400,999100,Brooklyn,4002
3604003,med_age,31,32.3,31.4,31.3,30.3,32,29.8,31.2,32.9,31,32.2,Brooklyn,4003
3604003,population,132514,133302,132524,136462,143629,133235,150857,148237,142027,155117,144306,Brooklyn,4003
3604003,poverty_total,132470,132814,131086,135520,142236,132422,149496,147583,141776,154388,143408,Brooklyn,4003
3604003,poverty,45307,40795,42261,42836,53153,40108,50386,39366,34560,41741,33023,Brooklyn,4003
3604003,hhincome,30159,36985,32334,38102,37195,34678,39544,51435,51907,54996,61186,Brooklyn,4003
3604003,occupied_owner_0.5less,6084,6247,6504,7760,6960,5598,6437,7721,7007,7555,5727,Brooklyn,4003
3604003,occupied_owner_0.51_1,2838,2944,3019,2913,2833,3576,3877,3904,4868,4849,4326,Brooklyn,4003
3604003,occupied_owner_1.01_1.5,427,320,901,558,491,127,353,884,344,788,286,Brooklyn,4003
3604003,occupied_owner_1.51_2,67,88,40,260,132,201,148,392,166,362,0,Brooklyn,4003
3604003,occupied_owner_2plus,0,105,22,0,0,96,86,43,101,0,0,Brooklyn,4003
3604003,occupied_renter_0.5less,17223,17911,17556,20339,18603,20500,19655,19668,20472,24300,24689,Brooklyn,4003
3604003,occupied_renter_0.51_1,14498,15212,15298,16253,16058,17253,15895,15717,16776,15509,18246,Brooklyn,4003
3604003,occupied_renter_1.01_1.5,3000,3144,1795,2209,3382,1314,2746,2163,1773,1725,1510,Brooklyn,4003
3604003,occupied_renter_1.51_2,645,1266,734,1016,870,1117,1602,1176,887,948,1321,Brooklyn,4003
3604003,occupied_renter_2plus,165,412,572,145,384,906,266,406,63,469,59,Brooklyn,4003
3604003,occupied_total,44947,47649,46441,51453,49713,50688,51065,52074,52457,56505,56164,Brooklyn,4003
3604003,occupied_owner,9416,9704,10486,11491,10416,9598,10901,12944,12486,13554,10339,Brooklyn,4003
3604003,occupied_renter,35531,37945,35955,39962,39297,41090,40164,39130,39971,42951,45825,Brooklyn,4003
3604003,heating_total,44947,47649,46441,51453,49713,50688,51065,52074,52457,56505,56164,Brooklyn,4003
3604003,heating_gas,33901,35234,33438,37577,40258,39964,41375,39522,40980,42778,41634,Brooklyn,4003
3604003,heating_bottled,601,828,473,493,550,893,415,1376,749,1277,730,Brooklyn,4003
3604003,heating_elect,2275,3354,3845,3767,2632,2573,2879,5823,4669,6854,7421,Brooklyn,4003
3604003,heating_fuel_oil,7413,7177,7554,8635,5414,5456,5298,4205,4003,4476,4490,Brooklyn,4003
3604003,heating_coal,0,0,81,81,0,0,0,0,0,30,0,Brooklyn,4003
3604003,heating_wood,0,67,0,0,0,0,0,0,0,0,0,Brooklyn,4003
3604003,heating_solar,0,0,141,0,0,0,0,0,0,0,0,Brooklyn,4003
3604003,heating_other,348,429,297,339,428,312,593,333,569,212,295,Brooklyn,4003
3604003,heating_none,409,560,612,561,431,1490,505,815,1487,878,1594,Brooklyn,4003
3604003,med_grossrent,920,953,931,1042,1050,1071,1228,1292,1216,1409,1433,Brooklyn,4003
3604003,med_value,618100,620600,592100,566500,611000,650300,779400,892900,1018800,1120000,1156400,Brooklyn,4003
3604004,med_age,35.3,33,34.2,34,34.7,34.6,34.4,34.9,34.1,34.7,33.9,Brooklyn,4004
3604004,population,121297,125468,118910,130102,130954,139070,134656,143328,135444,145843,133346,Brooklyn,4004
3604004,poverty_total,114884,121580,113895,124798,125313,133555,129944,137947,130034,139824,127450,Brooklyn,4004
3604004,poverty,19948,22024,22066,28983,23516,25902,20928,21447,19333,22269,17622,Brooklyn,4004
3604004,hhincome,66156,71792,62045,75741,76040,84568,86652,86987,92562,108441,111546,Brooklyn,4004
3604004,occupied_owner_0.5less,11860,10146,8564,10087,11283,11161,11119,10527,13269,12002,10054,Brooklyn,4004
3604004,occupied_owner_0.51_1,5453,5741,5261,5863,5693,6594,4910,6398,5575,6802,6983,Brooklyn,4004
3604004,occupied_owner_1.01_1.5,0,231,382,376,585,433,977,503,278,691,571,Brooklyn,4004
3604004,occupied_owner_1.51_2,117,128,187,196,173,207,212,296,170,486,41,Brooklyn,4004
3604004,occupied_owner_2plus,66,79,0,70,134,0,0,51,347,55,0,Brooklyn,4004
3604004,occupied_renter_0.5less,20721,18741,20667,17959,18942,19738,19965,20369,18270,19340,18752,Brooklyn,4004
3604004,occupied_renter_0.51_1,13305,15577,14949,17158,17050,15926,18072,19802,18779,21657,21143,Brooklyn,4004
3604004,occupied_renter_1.01_1.5,687,1229,1032,1126,776,1691,804,976,1527,1511,1530,Brooklyn,4004
3604004,occupied_renter_1.51_2,489,531,602,877,619,1186,1863,1255,1058,1296,1638,Brooklyn,4004
3604004,occupied_renter_2plus,431,133,116,270,246,252,146,115,186,143,0,Brooklyn,4004
3604004,occupied_total,53129,52536,51760,53982,55501,57188,58068,60292,59459,63983,60712,Brooklyn,4004
3604004,occupied_owner,17496,16325,14394,16592,17868,18395,17218,17775,19639,20036,17649,Brooklyn,4004
3604004,occupied_renter,35633,36211,37366,37390,37633,38793,40850,42517,39820,43947,43063,Brooklyn,4004
3604004,heating_total,53129,52536,51760,53982,55501,57188,58068,60292,59459,63983,60712,Brooklyn,4004
3604004,heating_gas,33731,32911,32471,35881,35875,37033,35744,39865,37174,39065,34511,Brooklyn,4004
3604004,heating_bottled,920,837,1351,751,1614,1047,1248,864,1695,1726,1391,Brooklyn,4004
3604004,heating_elect,4770,6343,7942,7077,7027,8788,11197,10174,13755,14568,16354,Brooklyn,4004
3604004,heating_fuel_oil,12405,11182,9264,8950,8853,8036,7866,6928,4508,5713,5563,Brooklyn,4004
3604004,heating_coal,0,0,48,0,0,41,113,0,45,97,0,Brooklyn,4004
3604004,heating_wood,140,211,0,0,0,0,217,0,0,126,0,Brooklyn,4004
3604004,heating_solar,0,0,0,0,0,0,0,0,0,0,180,Brooklyn,4004
3604004,heating_other,841,507,326,505,693,986,928,923,816,932,1671,Brooklyn,4004
3604004,heating_none,322,545,358,818,1439,1257,755,1538,1466,1756,1042,Brooklyn,4004
3604004,med_grossrent,1191,1383,1370,1532,1491,1624,1742,1786,1881,2116,2224,Brooklyn,4004
3604004,med_value,631900,710800,708300,666300,673400,721300,898400,952500,884800,997100,988500,Brooklyn,4004
3604005,med_age,34.7,34.5,35.4,35.3,35.5,35.5,36.4,35.6,35.4,37.2,37.5,Brooklyn,4005
3604005,population,118886,119558,112066,109204,116339,125062,117037,114007,116209,116351,114043,Brooklyn,4005
3604005,poverty_total,118494,118085,111218,108471,115573,124273,116052,112788,115440,115707,112955,Brooklyn,4005
3604005,poverty,9982,13398,11511,11389,12605,11264,9852,11933,8991,14287,8557,Brooklyn,4005
3604005,hhincome,90261,82941,87293,87145,101789,113045,111470,103873,134804,122646,155250,Brooklyn,4005
3604005,occupied_owner_0.5less,13604,12003,10497,10221,11477,10797,12308,9585,11599,11635,11810,Brooklyn,4005
3604005,occupied_owner_0.51_1,4297,5624,5316,5428,5777,6935,5173,6984,7570,6002,5752,Brooklyn,4005
3604005,occupied_owner_1.01_1.5,62,268,191,235,429,641,368,240,576,1060,754,Brooklyn,4005
3604005,occupied_owner_1.51_2,68,0,35,112,64,87,363,220,104,135,139,Brooklyn,4005
3604005,occupied_owner_2plus,55,199,90,0,0,0,82,0,23,0,42,Brooklyn,4005
3604005,occupied_renter_0.5less,17652,18459,17875,17010,15983,16065,16363,14711,12505,15441,12632,Brooklyn,4005
